,Unnamed: 0,results,wind,athlete,birth_year,nationality,race,place,venue,date,rs
29,29,10.16,-0.3,Reece PRESCOD,96,GBR,F,6.0,"Letzigrund, Zürich (SUI)",8.09,1153
30,30,10.17,-0.2,Cravont CHARLESTON,98,USA,F,3.0,"Stadio Olimpico, Roma (ITA)",9.06,1149
31,31,10.17,-0.2,Nigel ELLIS,97,JAM,F,4.0,"Stadio Olimpico, Roma (ITA)",9.06,1149
32,32,10.18,-0.2,Yohan BLAKE,89,JAM,F,2.0,"Alexander Stadium, Birmingham (GBR)",21.05,1146
33,33,10.18,-0.2,Kenneth BEDNAREK,98,USA,F,8.0,"Hayward Field, Eugene, OR (USA)",28.05,1146
34,34,10.18,0.5,Abdul Hakim SANI BROWN,99,JPN,F,6.0,"Bislett Stadion, Oslo (NOR)",16.06,1145
35,35,10.18,-0.3,Kyree KING,94,USA,F,7.0,"Letzigrund, Zürich (SUI)",8.09,1146
36,36,10.19,-0.5,Jeremiah AZU,1,GBR,F,1.0,"Alexander Stadium, Birmingham (GBR)",21.05,1145
37,37,10.19,-0.5,Jimmy VICAUT,92,FRA,F,3.0,"Olympiastadion, Stockholm (SWE)",30.06,1145
38,38,10.2,-0.2,Jerome BLAKE,95,CAN,F,3.0,"Alexander Stadium, Birmingham (GBR)",21.05,1139
39,39,10.21,-0.2,Andre DE GRASSE,94,CAN,F,9.0,"Hayward Field, Eugene, OR (USA)",28.05,1136
40,40,10.21,-0.5,Yupun ABEYKOON,94,SRI,F,4.0,"Olympiastadion, Stockholm (SWE)",30.06,1138
41,41,10.21,-0.7,Akani SIMBINE,93,RSA,F,8.0,"Stadion Śląski, Chorzów (POL)",6.08,1139
42,42,10.21,-0.3,Andre DE GRASSE,94,CAN,F,8.0,"Letzigrund, Zürich (SUI)",8.09,1136
43,43,10.22,-0.2,Emile ERASMUS,92,RSA,F,5.0,"Stadio Olimpico, Roma (ITA)",9.06,1133
44,44,10.23,-0.5,Aaron BROWN,92,CAN,F,2.0,"Alexander Stadium, Birmingham (GBR)",21.05,1131
45,45,10.24,-0.2,Andre DE GRASSE,94,CAN,F,4.0,"Alexander Stadium, Birmingham (GBR)",21.05,1126
46,46,10.24,-0.5,Mouhamadou FALL,92,FRA,F,5.0,"Olympiastadion, Stockholm (SWE)",30.06,1128
47,47,10.25,-0.2,Chituru ALI,99,ITA,F,6.0,"Stadio Olimpico, Roma (ITA)",9.06,1123
48,48,10.25,-1.6,Benjamin AZAMATI,98,GHA,F,1.0,"Stade Charléty, Paris (FRA)",18.06,1131
49,49,10.28,0.5,Rohan BROWNING,97,AUS,F,7.0,"Bislett Stadion, Oslo (NOR)",16.06,1112
50,50,10.29,-0.2,Michael RODGERS,85,USA,F,7.0,"Stadio Olimpico, Roma (ITA)",9.06,1109
51,51,10.29,-0.7,Kyree KING,94,USA,F,9.0,"Stadion Śląski, Chorzów (POL)",6.08,1112
52,52,10.3,0.5,Ojie EDOBURUN,96,GBR,F,8.0,"Bislett Stadion, Oslo (NOR)",16.06,1105
53,53,10.31,-0.2,Nethaneel MITCHELL-BLAKE,94,GBR,F,5.0,"Alexander Stadium, Birmingham (GBR)",21.05,1103
54,54,10.32,-1.6,Mouhamadou FALL,92,FRA,F,2.0,"Stade Charléty, Paris (FRA)",18.06,1108
55,55,10.34,-1.6,Jimmy VICAUT,92,FRA,F,3.0,"Stade Charléty, Paris (FRA)",18.06,1101
56,56,10.35,-0.2,Isiah YOUNG,90,USA,F,8.0,"Stadio Olimpico, Roma (ITA)",9.06,1090
57,57,10.35,1.1,Elvis AFRIFA,97,NED,F1,1.0,"Bislett Stadion, Oslo (NOR)",16.06,1089
58,58,10.35,-1.6,Aymeric PRIAM,0,FRA,F,4.0,"Stade Charléty, Paris (FRA)",18.06,1098
59,59,10.38,-0.2,Adam GEMILI,93,GBR,F,6.0,"Alexander Stadium, Birmingham (GBR)",21.05,1080
60,60,10.38,-1.6,Henricho BRUINTJIES,93,RSA,F,5.0,"Stade Charléty, Paris (FRA)",18.06,1088
61,61,10.38,-0.5,Joris VAN GOOL,98,NED,F,6.0,"Olympiastadion, Stockholm (SWE)",30.06,1082
62,62,10.38,-0.5,Rohan BROWNING,97,AUS,F,7.0,"Olympiastadion, Stockholm (SWE)",30.06,1082
63,63,10.39,-0.2,Lucas ANSAH-PEPRAH,0,GER,F,9.0,"Stadio Olimpico, Roma (ITA)",9.06,1077
64,64,10.4,-0.5,Henrik LARSSON,99,SWE,F,8.0,"Olympiastadion, Stockholm (SWE)",30.06,1075
65,65,10.44,-0.5,Sam GORDON,94,GBR,F,3.0,"Alexander Stadium, Birmingham (GBR)",21.05,1062
66,66,10.45,-0.5,Adam THOMAS,95,GBR,F,4.0,"Alexander Stadium, Birmingham (GBR)",21.05,1059
67,67,10.45,-1.6,Sean SAFO-ANTWI,90,GHA,F,6.0,"Stade Charléty, Paris (FRA)",18.06,1065
68,68,10.46,1.1,Jacob VAULA,1,NOR,F1,2.0,"Bislett Stadion, Oslo (NOR)",16.06,1053
69,69,10.47,-0.5,Taymir BURNET,92,NED,F,5.0,"Alexander Stadium, Birmingham (GBR)",21.05,1053
70,70,10.47,-0.5,Brendon RODNEY,92,CAN,F,6.0,"Alexander Stadium, Birmingham (GBR)",21.05,1053
71,71,10.49,-0.5,Xavi MO-AJOK,2,NED,F,7.0,"Alexander Stadium, Birmingham (GBR)",21.05,1046
72,72,10.52,-1.6,Hassan TAFTIAN,93,IRI,F,7.0,"Stade Charléty, Paris (FRA)",18.06,1043
73,73,10.58,-0.5,Joris VAN GOOL,98,NED,F,8.0,"Alexander Stadium, Birmingham (GBR)",21.05,1018
74,74,10.62,-1.6,Jeff ERIUS,4,FRA,F,8.0,"Stade Charléty, Paris (FRA)",18.06,1011
75,75,10.63,-0.5,Dewi HAMMOND,94,GBR,F,9.0,"Alexander Stadium, Birmingham (GBR)",21.05,1002
76,76,10.65,-0.2,Reece PRESCOD,96,GBR,F,7.0,"Alexander Stadium, Birmingham (GBR)",21.05,994
77,77,10.65,1.1,Edem AGBO,99,NOR,F1,3.0,"Bislett Stadion, Oslo (NOR)",16.06,993
78,78,10.67,0.3,Jørgen EVENSEN LUND,3,NOR,F2,1.0,"Bislett Stadion, Oslo (NOR)",16.06,986
79,79,10.69,1.1,Sondre Faugstad AMUNDSEN,98,NOR,F1,4.0,"Bislett Stadion, Oslo (NOR)",16.06,980
80,80,10.76,0.6,Dieter BERGS,5,BEL,F,1.0,"Boudewijnstadion, Bruxelles (BEL)",2.09,959
81,81,10.78,1.1,Sondre Lindaas GJESDAL,98,NOR,F1,5.0,"Bislett Stadion, Oslo (NOR)",16.06,952
82,82,10.84,0.3,Valentin JENSEN,5,DEN,F2,2.0,"Bislett Stadion, Oslo (NOR)",16.06,934
83,83,10.91,0.3,Einar RYE,1,NOR,F2,3.0,"Bislett Stadion, Oslo (NOR)",16.06,913
84,84,10.94,0.3,Sondre Matias KUI RUDI,0,NOR,F2,4.0,"Bislett Stadion, Oslo (NOR)",16.06,904
85,85,10.98,0.3,Johannes STEINSLAND GULBRANDSE LUNDE,3,NOR,F2,5.0,"Bislett Stadion, Oslo (NOR)",16.06,892
86,86,10.99,0.6,Cédric MOTIEH,5,BEL,F,2.0,"Boudewijnstadion, Bruxelles (BEL)",2.09,889
87,87,11.06,0.6,Némo RASE,5,BEL,F,3.0,"Boudewijnstadion, Bruxelles (BEL)",2.09,869
88,88,11.08,0.3,Sander WERGE NILSEN,3,NOR,F2,6.0,"Bislett Stadion, Oslo (NOR)",16.06,863
89,89,11.08,0.3,Vegard Dragsund SVERD,99,NOR,F2,7.0,"Bislett Stadion, Oslo (NOR)",16.06,863
90,90,11.1,0.4,Gaetano BARONE,81,ITA,F,1.0,"Stadio Olimpico, Roma (ITA)",9.06,857
91,91,11.11,0.3,Christian MENSAH,96,NOR,F2,8.0,"Bislett Stadion, Oslo (NOR)",16.06,854
92,92,11.12,1.1,Sander STEEN MYRVANG,0,NOR,F1,6.0,"Bislett Stadion, Oslo (NOR)",16.06,851
93,93,11.17,0.6,Jarno TORCK,5,BEL,F,4.0,"Boudewijnstadion, Bruxelles (BEL)",2.09,837
94,94,11.25,0.6,Maric LECHANTRE,5,BEL,F,6.0,"Boudewijnstadion, Bruxelles (BEL)",2.09,814
95,95,11.35,0.1,Warre DE PAUW,3,BEL,F,1.0,"Boudewijnstadion, Bruxelles (BEL)",2.09,786
96,96,11.43,0.6,Joshua LO BIANCO,5,BEL,F,7.0,"Boudewijnstadion, Bruxelles (BEL)",2.09,764
0,0,9.83,0.4,Christian COLEMAN,96,USA,F,1.0,"Egret Stadium, Xiamen (CHN)",2.09,1266
1,1,9.83,0.1,Christian COLEMAN,96,USA,F,1.0,"Hayward Field, Eugene, OR (USA)",16.09,1266
2,2,9.85,0.4,Kishane THOMPSON,01,JAM,F,2.0,"Egret Stadium, Xiamen (CHN)",2.09,1259
3,3,9.85,0.1,Noah LYLES,97,USA,F,2.0,"Hayward Field, Eugene, OR (USA)",16.09,1259
4,4,9.85,0.1,Ferdinand OMANYALA,96,KEN,F,3.0,"Hayward Field, Eugene, OR (USA)",16.09,1259
5,5,9.87,0.1,Kishane THOMPSON,01,JAM,F,4.0,"Hayward Field, Eugene, OR (USA)",16.09,1252
6,6,9.92,0.6,Ferdinand OMANYALA,96,KEN,F,1.0,"Stade Louis II, Monaco (MON)",21.07,1234
7,7,9.93,0.6,Letsile TEBOGO,03,BOT,F,2.0,"Stade Louis II, Monaco (MON)",21.07,1231
8,8,9.94,0.1,Fred KERLEY,95,USA,F,1.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1227
9,9,9.94,0.0,Fred KERLEY,95,USA,F,1.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1227
10,10,9.96,0.4,Fred KERLEY,95,USA,F,3.0,"Egret Stadium, Xiamen (CHN)",2.09,1220
11,11,9.97,-0.9,Noah LYLES,97,USA,F,1.0,"Stade Charléty, Paris (FRA)",9.06,1222
12,12,9.97,0.0,Akani SIMBINE,93,RSA,F,1.0,"Stadion Śląski, Chorzów (POL)",16.07,1217
13,13,9.98,-0.9,Ferdinand OMANYALA,96,KEN,F,2.0,"Stade Charléty, Paris (FRA)",9.06,1218
14,14,9.98,0.0,Fred KERLEY,95,USA,F,2.0,"Stadion Śląski, Chorzów (POL)",16.07,1213
15,15,9.98,0.0,Emmanuel ESEME,93,CMR,F,3.0,"Stadion Śląski, Chorzów (POL)",16.07,1213
16,16,9.99,0.1,Akani SIMBINE,93,RSA,F,2.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1210
17,17,9.99,0.0,Cravont CHARLESTON,98,USA,F,4.0,"Stadion Śląski, Chorzów (POL)",16.07,1210
18,18,10.0,0.6,Ackeem BLAKE,02,JAM,F,3.0,"Stade Louis II, Monaco (MON)",21.07,1206
19,19,10.01,0.0,Yohan BLAKE,89,JAM,F,5.0,"Stadion Śląski, Chorzów (POL)",16.07,1203
20,20,10.01,0.6,Yohan BLAKE,89,JAM,F,4.0,"Stade Louis II, Monaco (MON)",21.07,1203
21,21,10.01,0.4,Brandon CARNES,95,USA,F,4.0,"Egret Stadium, Xiamen (CHN)",2.09,1203
22,22,10.01,0.1,Marvin BRACY-WILLIAMS,93,USA,F,5.0,"Hayward Field, Eugene, OR (USA)",16.09,1203
23,23,10.02,0.4,Marvin BRACY-WILLIAMS,93,USA,F,5.0,"Egret Stadium, Xiamen (CHN)",2.09,1199
24,24,10.03,1.0,Akani SIMBINE,93,RSA,F,1.0,"Olympiastadion, Stockholm (SWE)",2.07,1196
25,25,10.04,0.6,Kishane THOMPSON,01,JAM,F,5.0,"Stade Louis II, Monaco (MON)",21.07,1193
26,26,10.04,0.4,Yohan BLAKE,89,JAM,F,6.0,"Egret Stadium, Xiamen (CHN)",2.09,1193
27,27,10.05,0.1,Ferdinand OMANYALA,96,KEN,F,3.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1189
28,28,10.05,0.0,Ferdinand OMANYALA,96,KEN,F,2.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1189
29,29,10.05,-0.9,Letsile TEBOGO,03,BOT,F,3.0,"Stade Charléty, Paris (FRA)",9.06,1194
30,30,10.05,0.4,Lamont Marcell JACOBS,94,ITA,F,7.0,"Egret Stadium, Xiamen (CHN)",2.09,1189
31,31,10.06,0.2,Jimmy VICAUT,92,FRA,F2,1.0,"Stade Charléty, Paris (FRA)",9.06,1186
32,32,10.08,0.1,Yohan BLAKE,89,JAM,F,6.0,"Hayward Field, Eugene, OR (USA)",16.09,1179
33,33,10.09,0.1,Letsile TEBOGO,03,BOT,F,4.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1176
34,34,10.09,0.0,Trayvon BROMELL,95,USA,F,3.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1176
35,35,10.09,0.0,Akani SIMBINE,93,RSA,F,4.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1176
36,36,10.1,0.1,Trayvon BROMELL,95,USA,F,5.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1172
37,37,10.1,0.0,Marvin BRACY-WILLIAMS,93,USA,F,6.0,"Stadion Śląski, Chorzów (POL)",16.07,1172
38,38,10.11,1.0,Jerome BLAKE,95,CAN,F1,1.0,"Suhaim bin Hamad Stadium, Doha (QAT)",5.05,1169
39,39,10.12,0.4,Zhenye XIE,93,CHN,F,8.0,"Egret Stadium, Xiamen (CHN)",2.09,1165
40,40,10.13,0.0,Samuele CECCARELLI,00,ITA,F,5.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1162
41,41,10.14,1.1,Joshua HARTMANN,99,GER,F1,1.0,"Stade Charléty, Paris (FRA)",9.06,1159
42,42,10.14,1.0,Reece PRESCOD,96,GBR,F,2.0,"Olympiastadion, Stockholm (SWE)",2.07,1159
43,43,10.15,0.0,Rohan BROWNING,97,AUS,F,6.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1155
44,44,10.15,0.0,Yohan BLAKE,89,JAM,F,7.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1155
45,45,10.15,0.0,Ackeem BLAKE,02,JAM,F,7.0,"Stadion Śląski, Chorzów (POL)",16.07,1155
46,46,10.15,0.6,Joshua HARTMANN,99,GER,F,6.0,"Stade Louis II, Monaco (MON)",21.07,1155
47,47,10.16,-0.9,Yohan BLAKE,89,JAM,F,4.0,"Stade Charléty, Paris (FRA)",9.06,1157
48,48,10.16,0.2,Pablo MATEO,01,FRA,F2,2.0,"Stade Charléty, Paris (FRA)",9.06,1152
49,49,10.16,0.6,Courtney LINDSEY,98,USA,F,7.0,"Stade Louis II, Monaco (MON)",21.07,1152
50,50,10.17,-0.9,Ronnie BAKER,93,USA,F,5.0,"Stade Charléty, Paris (FRA)",9.06,1153
51,51,10.18,0.1,Yohan BLAKE,89,JAM,F,6.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1145
52,52,10.18,0.4,Rohan WATSON,02,JAM,F,9.0,"Egret Stadium, Xiamen (CHN)",2.09,1145
53,53,10.2,0.1,Jeremiah AZU,01,GBR,F,7.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1138
54,54,10.2,-0.9,Benjamin AZAMATI,98,GHA,F,6.0,"Stade Charléty, Paris (FRA)",9.06,1143
55,55,10.21,-0.9,Lamont Marcell JACOBS,94,ITA,F,7.0,"Stade Charléty, Paris (FRA)",9.06,1140
56,56,10.21,0.6,Arthur CISSÉ,96,CIV,F,8.0,"Stade Louis II, Monaco (MON)",21.07,1135
57,57,10.22,-0.9,Mouhamadou FALL,92,FRA,F,8.0,"Stade Charléty, Paris (FRA)",9.06,1137
58,58,10.23,0.0,Marvin BRACY-WILLIAMS,93,USA,F,8.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1128
59,59,10.23,0.2,Kobe VLEMINCKX,98,BEL,F2,3.0,"Stade Charléty, Paris (FRA)",9.06,1128
60,60,10.23,-0.1,Joshua HARTMANN,99,GER,F,1.0,"Olympiastadion, Stockholm (SWE)",2.07,1128
61,61,10.23,1.0,Joshua HARTMANN,99,GER,F,3.0,"Olympiastadion, Stockholm (SWE)",2.07,1128
62,62,10.23,0.0,Pjai AUSTIN,00,USA,F,8.0,"Stadion Śląski, Chorzów (POL)",16.07,1128
63,63,10.24,-0.1,Benjamin RICHARDSON,03,RSA,F,2.0,"Olympiastadion, Stockholm (SWE)",2.07,1125
64,64,10.24,1.0,Raphael BOUJU,02,NED,F,4.0,"Olympiastadion, Stockholm (SWE)",2.07,1125
65,65,10.25,0.1,Mouhamadou FALL,92,FRA,F,8.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1122
66,66,10.27,1.0,Aaron BROWN,92,CAN,F,5.0,"Olympiastadion, Stockholm (SWE)",2.07,1115
67,67,10.27,0.7,Shuang WANG,04,CHN,F,1.0,"Egret Stadium, Xiamen (CHN)",2.09,1115
68,68,10.28,1.0,Ali Anwar Ali AL BALUSHI,02,OMA,F1,2.0,"Suhaim bin Hamad Stadium, Doha (QAT)",5.05,1112
69,69,10.29,1.0,Femi OGUNODE,91,QAT,F1,3.0,"Suhaim bin Hamad Stadium, Doha (QAT)",5.05,1108
70,70,10.29,0.2,Jeff ERIUS,04,FRA,F2,4.0,"Stade Charléty, Paris (FRA)",9.06,1108
71,71,10.3,-0.1,Jerome BLAKE,95,CAN,F,3.0,"Olympiastadion, Stockholm (SWE)",2.07,1105
72,72,10.3,0.1,Joshua HARTMANN,99,GER,F,7.0,"Hayward Field, Eugene, OR (USA)",16.09,1105
73,73,10.31,1.0,Tosin OGUNODE,94,QAT,F1,4.0,"Suhaim bin Hamad Stadium, Doha (QAT)",5.05,1102
74,74,10.31,0.0,Jeremiah AZU,01,GBR,F,9.0,"Stadion Śląski, Chorzów (POL)",16.07,1102
75,75,10.33,1.0,Abdul Hakim SANI BROWN,99,JPN,F,6.0,"Olympiastadion, Stockholm (SWE)",2.07,1095
76,76,10.33,0.7,Zhijian DENG,02,CHN,F,2.0,"Egret Stadium, Xiamen (CHN)",2.09,1095
77,77,10.34,0.2,Andrew MORGAN-HARRISON,98,GBR,F2,5.0,"Stade Charléty, Paris (FRA)",9.06,1092
78,78,10.34,0.7,Guanfeng CHEN,00,CHN,F,3.0,"Egret Stadium, Xiamen (CHN)",2.09,1092
79,79,10.35,1.0,Hussein Ali AL KHAFAJI,97,IRQ,F1,5.0,"Suhaim bin Hamad Stadium, Doha (QAT)",5.05,1089
80,80,10.35,0.7,Haibin YAN,03,CHN,F,4.0,"Egret Stadium, Xiamen (CHN)",2.09,1089
81,81,10.36,1.1,Matteo MELLUZZO,02,ITA,F1,2.0,"Stade Charléty, Paris (FRA)",9.06,1085
82,82,10.37,0.2,Milo SKUPIN-ALFA,99,GER,F2,6.0,"Stade Charléty, Paris (FRA)",9.06,1082
83,83,10.37,0.8,Salum Ageze KASHAFALI,93,NOR,F1,1.0,"Bislett Stadion, Oslo (NOR)",15.06,1082
84,84,10.39,0.7,Jiapeng CHEN,02,CHN,F,5.0,"Egret Stadium, Xiamen (CHN)",2.09,1076
85,85,10.4,1.1,Joe FERGUSON,00,GBR,F1,3.0,"Stade Charléty, Paris (FRA)",9.06,1072
86,86,10.41,0.7,Haijian ZHANG,02,CHN,F,6.0,"Egret Stadium, Xiamen (CHN)",2.09,1069
87,87,10.43,0.8,Jacob VAULA,01,NOR,F1,2.0,"Bislett Stadion, Oslo (NOR)",15.06,1063
88,88,10.46,1.0,Henrik LARSSON,99,SWE,F,7.0,"Olympiastadion, Stockholm (SWE)",2.07,1053
89,89,10.51,0.8,Valentin JENSEN,05,DEN,F1,3.0,"Bislett Stadion, Oslo (NOR)",15.06,1037
90,90,10.52,-0.8,Pascal MANCINI,89,SUI,F2,1.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",30.06,1038
91,91,10.55,-0.1,Desmond ROGO,96,SWE,F,4.0,"Olympiastadion, Stockholm (SWE)",2.07,1024
92,92,10.57,0.8,Per Tinius FREMSTAD-WALDRON,00,NOR,F1,4.0,"Bislett Stadion, Oslo (NOR)",15.06,1018
93,93,10.57,0.8,Mathias Hove JOHANSEN,98,NOR,F1,5.0,"Bislett Stadion, Oslo (NOR)",15.06,1018
94,94,10.57,-0.1,Isak HUGHES,05,SWE,F,5.0,"Olympiastadion, Stockholm (SWE)",2.07,1018
95,95,10.58,1.1,Ward MERCKX,97,BEL,F1,4.0,"Stade Charléty, Paris (FRA)",9.06,1015
96,96,10.6,-0.8,Felix SVENSSON,97,SUI,F2,2.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",30.06,1012
97,97,10.61,0.8,Marius BULL HJERTNES,96,NOR,F1,6.0,"Bislett Stadion, Oslo (NOR)",15.06,1005
98,98,10.61,0.1,Letsile TEBOGO,03,BOT,F,8.0,"Hayward Field, Eugene, OR (USA)",16.09,1005
99,99,10.63,0.1,Machmour CHAKIR,94,MAR,F,9.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,999
100,100,10.65,0.8,Edem AGBO,99,NOR,F1,7.0,"Bislett Stadion, Oslo (NOR)",15.06,993
101,101,10.66,1.0,Khalid Wadi ADOUM,05,QAT,F1,6.0,"Suhaim bin Hamad Stadium, Doha (QAT)",5.05,990
102,102,10.67,-0.1,Simon PLESSE,02,SWE,F,6.0,"Olympiastadion, Stockholm (SWE)",2.07,986
103,103,10.68,1.0,Youssef HAMED,04,QAT,F1,7.0,"Suhaim bin Hamad Stadium, Doha (QAT)",5.05,983
104,104,10.69,0.8,Øyvind Strømmen KJERPESET,91,NOR,F1,8.0,"Bislett Stadion, Oslo (NOR)",15.06,980
105,105,10.69,-0.6,Patrick MONGA BIFUKO,96,COD,F2,1.0,"Bislett Stadion, Oslo (NOR)",15.06,983
106,106,10.7,-0.6,August HEMSTAD,02,NOR,F2,2.0,"Bislett Stadion, Oslo (NOR)",15.06,980
107,107,10.71,-0.1,Viktor THOR,00,SWE,F,7.0,"Olympiastadion, Stockholm (SWE)",2.07,974
108,108,10.73,-0.8,Alexis HIRSIGER,05,SUI,F2,3.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",30.06,972
109,109,10.74,-0.8,Joël CSONTOS,05,SUI,F2,4.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",30.06,969
110,110,10.74,-0.8,Joshua EICHENBERGER,99,SUI,F2,5.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",30.06,969
111,111,10.8,-0.6,Daniel Alejandro JOHNSEN,98,NOR,F2,3.0,"Bislett Stadion, Oslo (NOR)",15.06,949
112,112,10.81,-0.6,Sondre Matias KUI RUDI,00,NOR,F2,4.0,"Bislett Stadion, Oslo (NOR)",15.06,946
113,113,10.81,-0.1,Milo WAHLGREN,02,SWE,F,8.0,"Olympiastadion, Stockholm (SWE)",2.07,943
114,114,10.86,1.0,Amir MUHAMMAD,04,QAT,F1,8.0,"Suhaim bin Hamad Stadium, Doha (QAT)",5.05,928
115,115,10.88,-0.8,Lucien KERN,02,SUI,F2,6.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",30.06,926
116,116,10.94,-0.8,Alan PICHONNAZ,01,SUI,F2,7.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",30.06,908
117,117,10.95,-0.8,Marc PERRIN,95,FRA,F2,8.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",30.06,905
118,118,10.97,-0.6,Emil GUNDERSEN,04,NOR,F2,5.0,"Bislett Stadion, Oslo (NOR)",15.06,898
119,119,10.99,-0.4,Rune VANDEZANDE,07,BEL,F,1.0,"Boudewijnstadion, Bruxelles (BEL)",8.09,891
120,120,11.07,-0.4,Niels VAN DE CLOODT,06,BEL,F,2.0,"Boudewijnstadion, Bruxelles (BEL)",8.09,868
121,121,11.08,-0.4,Xavier ROUSSEAU,06,BEL,F,3.0,"Boudewijnstadion, Bruxelles (BEL)",8.09,865
122,122,11.12,-0.4,Jilcien PLANCHON,06,BEL,F,4.0,"Boudewijnstadion, Bruxelles (BEL)",8.09,853
123,123,11.15,0.6,Erdun PI,06,CHN,F,1.0,"Egret Stadium, Xiamen (CHN)",2.09,842
124,124,11.2,-0.6,Marius GLENNER-FRANDSEN,95,DEN,F2,6.0,"Bislett Stadion, Oslo (NOR)",15.06,831
125,125,11.22,-0.4,Kobe VAN RAEMDONCK,06,BEL,F,5.0,"Boudewijnstadion, Bruxelles (BEL)",8.09,824
126,126,11.27,0.6,Dingjie ZHOU,06,CHN,F,2.0,"Egret Stadium, Xiamen (CHN)",2.09,808
127,127,11.29,0.6,Zicheng ZENG,07,CHN,F,3.0,"Egret Stadium, Xiamen (CHN)",2.09,803
128,128,11.29,-0.4,Robbe CARCHON,06,BEL,F,6.0,"Boudewijnstadion, Bruxelles (BEL)",8.09,805
129,129,11.3,-0.4,Tiago LECOMTE,07,BEL,F,7.0,"Boudewijnstadion, Bruxelles (BEL)",8.09,802
130,130,11.32,0.6,Ruiquan JIANG, - ,CHN,F,4.0,"Egret Stadium, Xiamen (CHN)",2.09,794
131,131,11.37,-0.4,Mateo BOGAERT,06,BEL,F,8.0,"Boudewijnstadion, Bruxelles (BEL)",8.09,782
132,132,11.45,0.6,Zhixiang DING, - ,CHN,F,5.0,"Egret Stadium, Xiamen (CHN)",2.09,758
133,133,13.34,1.0,Jimmy VICAUT,92,FRA,F,8.0,"Olympiastadion, Stockholm (SWE)",2.07,329
0,0,9.83,0.4,Christian COLEMAN,96,USA,F,1.0,"Egret Stadium, Xiamen (CHN)",2.09,1266
1,1,9.83,0.1,Christian COLEMAN,96,USA,F,1.0,"Hayward Field, Eugene, OR (USA)",16.09,1266
2,2,9.85,0.4,Kishane THOMPSON,01,JAM,F,2.0,"Egret Stadium, Xiamen (CHN)",2.09,1259
3,3,9.85,0.1,Noah LYLES,97,USA,F,2.0,"Hayward Field, Eugene, OR (USA)",16.09,1259
4,4,9.85,0.1,Ferdinand OMANYALA,96,KEN,F,3.0,"Hayward Field, Eugene, OR (USA)",16.09,1259
5,5,9.87,0.1,Kishane THOMPSON,01,JAM,F,4.0,"Hayward Field, Eugene, OR (USA)",16.09,1252
6,6,9.92,0.6,Ferdinand OMANYALA,96,KEN,F,1.0,"Stade Louis II, Monaco (MON)",21.07,1234
7,7,9.93,0.6,Letsile TEBOGO,03,BOT,F,2.0,"Stade Louis II, Monaco (MON)",21.07,1231
8,8,9.94,0.1,Fred KERLEY,95,USA,F,1.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1227
9,9,9.94,0.0,Fred KERLEY,95,USA,F,1.0,"Stadio Luigi Ridolfi, Firenze (ITA)",2.06,1227
10,10,9.96,0.4,Fred KERLEY,95,USA,F,3.0,"Egret Stadium, Xiamen (CHN)",2.09,1220
11,11,9.97,-0.9,Noah LYLES,97,USA,F,1.0,"Stade Charléty, Paris (FRA)",9.06,1222
12,12,9.97,0.0,Akani SIMBINE,93,RSA,F,1.0,"Stadion Śląski, Chorzów (POL)",16.07,1217
13,13,9.98,-0.9,Ferdinand OMANYALA,96,KEN,F,2.0,"Stade Charléty, Paris (FRA)",9.06,1218
14,14,9.98,0.0,Fred KERLEY,95,USA,F,2.0,"Stadion Śląski, Chorzów (POL)",16.07,1213
15,15,9.98,0.0,Emmanuel ESEME,93,CMR,F,3.0,"Stadion Śląski, Chorzów (POL)",16.07,1213
16,16,9.99,0.1,Akani SIMBINE,93,RSA,F,2.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28.05,1210
